Botswana,1987,1263269
Brazil,1987,141767626
Brunei Darussalam,1987,235982
Bulgaria,1987,8971359
Burkina Faso,1987,8140076
Burundi,1987,5106707
Cabo Verde,1987,338984
Cambodia,1987,8271042
Cameroon,1987,11031515
Canada,1987,26550000
Cayman Islands,1987,21343
Central African Republic,1987,2740708
Chad,1987,5407077
Channel Islands,1987,136716
Chile,1987,12541298
China,1987,1084035000
Colombia,1987,31362479
Comoros,1987,382771
Congo  Dem. Rep.,1987,31740965
Congo  Rep.,1987,2198025
Costa Rica,1987,2848141
Cote d'Ivoire,1987,10928719
Croatia,1987,4740000
Cuba,1987,10285920
Curacao,1987,151456
Cyprus,1987,723380
Czech Republic,1987,10347318
Denmark,1987,5127024
Djibouti,1987,486555
Dominica,1987,72368
Dominican Republic,1987,6809797
Ecuador,1987,9417031
Egypt  Arab Rep.,1987,52776850
El Salvador,1987,5133598
Equatorial Guinea,1987,340942
Eritrea,1987,3028719
Estonia,1987,1552221
Ethiopia,1987,43477401
Faeroe Islands,1987,47194
Fiji,1987,721594
Finland,1987,4932123
France,1987,57482783
French Polynesia,1987,184958
Gabon,1987,872158
Gambia  The,1987,804134
Georgia,1987,4743500
Germany,1987,77839920
Ghana,1987,13480997
Greece,1987,10000595
Greenland,1987,54100
Grenada,1987,99381
Guam,1987,121924
Guatemala,1987,8299070
Guinea,1987,5363069
Guinea-Bissau,1987,951816
Guyana,1987,738779
Haiti,1987,6677487
Honduras,1987,4497954
Hong Kong SAR  China,1987,5590500
Hungary,1987,10612741
Iceland,1987,245859
India,1987,816328792
Indonesia,1987,169039084
Iran  Islamic Rep.,1987,51377914
Iraq,1987,16301879
Ireland,1987,3540057
Isle of Man,1987,66449
Israel,1987,4369000
Italy,1987,56601931
Jamaica,1987,2350600
Japan,1987,122091000
Jordan,1987,2846000
Kazakhstan,1987,15801753
Kenya,1987,21138372
Kiribati,1987,65841
Korea  Dem. Rep.,1987,19334557
Korea  Rep.,1987,41621690
Kosovo,1987,1753000
Kuwait,1987,1919980
Kyrgyz Republic,1987,4144600
Lao PDR,1987,3891340
Latvia,1987,2626583
Lebanon,1987,2672182
Lesotho,1987,1520244
Liberia,1987,2196204
Libya,1987,3961787
Liechtenstein,1987,27797
Lithuania,1987,3616367
Luxembourg,1987,370750
Macao SAR  China,1987,322655
Macedonia  FYR,1987,1980064
Madagascar,1987,10563491
Malawi,1987,8150040
Malaysia,1987,16703500
Maldives,1987,196513
Mali,1987,7613990
Malta,1987,344485
Marshall Islands,1987,42148
Mauritania,1987,1865686
Mauritius,1987,1036082
Mexico,1987,80999175
Micronesia  Fed. Sts.,1987,90024
Moldova,1987,3632000
Monaco,1987,29169
Mongolia,1987,2033347
Montenegro,1987,597037
Morocco,1987,23260094
Mozambique,1987,13374618
Myanmar,1987,40042444
Namibia,1987,1247186
Nepal,1987,16887696
Netherlands,1987,14665037
New Caledonia,1987,160500
New Zealand,1987,3274400
Nicaragua,1987,3877325
Niger,1987,7093264
Nigeria,1987,88412920
Northern Mariana Islands,1987,35904
Norway,1987,4186905
Oman,1987,1622123
Pakistan,1987,101278129
Palau,1987,14237
Panama,1987,2333008
Papua New Guinea,1987,3865448
Paraguay,1987,3919708
Peru,1987,20424055
Philippines,1987,57329415
Poland,1987,37668045
Portugal,1987,10030031
Puerto Rico,1987,3441850
Qatar,1987,423300
Romania,1987,22949430
Russian Federation,1987,145908000
Rwanda,1987,6740876
Samoa,1987,161014
San Marino,1987,23304
Sao Tome and Principe,1987,109211
Saudi Arabia,1987,14528398
Senegal,1987,6846349
Seychelles,1987,68352
Sierra Leone,1987,3800961
Singapore,1987,2774800
Slovak Republic,1987,5222840
Slovenia,1987,1989776
Solomon Islands,1987,286868
Somalia,1987,6138907
South Africa,1987,32933081
South Sudan,1987,5663186
Spain,1987,38630820
Sri Lanka,1987,16373000
St. Kitts and Nevis,1987,41353
St. Lucia,1987,131032
St. Martin (French part),1987,21628
St. Vincent and the Grenadines,1987,105892
Sudan,1987,18139966
Suriname,1987,386852
Swaziland,1987,767417
Sweden,1987,8397804
Switzerland,1987,6545106
Syrian Arab Republic,1987,11374437
Tajikistan,1987,4849253
Tanzania,1987,23218477
Thailand,1987,53993052
Timor-Leste,1987,695175
Togo,1987,3472650
Tonga,1987,94403
Trinidad and Tobago,1987,1195243
Tunisia,1987,7684751
Turkey,1987,51168270
Turkmenistan,1987,3392823
Turks and Caicos Islands,1987,10224
Tuvalu,1987,8821
Uganda,1987,15736176
Ukraine,1987,51293000
United Arab Emirates,1987,1514798
United Kingdom,1987,56802050
United States,1987,242289000
Uruguay,1987,3049987
Uzbekistan,1987,19144237
Vanuatu,1987,136129
Venezuela  RB,1987,18275997
Vietnam,1987,61750000
Virgin Islands (U.S.),1987,106000
Yemen  Rep.,1987,10409987
Zambia,1987,7243918
Zimbabwe,1987,9527192
Arab World,1988,208460437
Caribbean small states,1988,5885272
Central Europe and the Baltics,1988,110688533
East Asia & Pacific (all income levels),1988,1763326958
East Asia & Pacific (developing only),1988,1549509862
Euro area,1988,308642105
Europe & Central Asia (all income levels),1988,833414071
Europe & Central Asia (developing only),1988,232742089
European Union,1988,474708795
Fragile and conflict affected situations,1988,243842903
Heavily indebted poor countries (HIPC),1988,333895801
High income,1988,1184432920
High income: nonOECD,1988,269806962
High income: OECD,1988,914625958
Latin America & Caribbean (all income levels),1988,427933610
Latin America & Caribbean (developing only),1988,355967955
Least developed countries: UN classification,1988,482480439
Low & middle income,1988,3916842721
Low income,1988,305059633
Lower middle income,1988,1816048498
Middle East & North Africa (all income levels),1988,239291333
Middle East & North Africa (developing only),1988,213186117
Middle income,1988,3611783088
North America,1988,271452347
OECD members,1988,1049386887
Other small states,1988,12534294
Pacific island small states,1988,1640335
Small states,1988,20059901
South Asia,1988,1086156526
Sub-Saharan Africa (all income levels),1988,479700796
Sub-Saharan Africa (developing only),1988,479280172
Upper middle income,1988,1795734590
World,1988,5101275641
Afghanistan,1988,11013345
Albania,1988,3142336
Algeria,1988,24904931
American Samoa,1988,44049
Andorra,1988,50431
Angola,1988,9798055
Antigua and Barbuda,1988,62538
Argentina,1988,31713147
Armenia,1988,3510439
Aruba,1988,61077
Australia,1988,16532200
Austria,1988,7585317
Azerbaijan,1988,6994139
Bahamas  The,1988,247585
Bahrain,1988,465254
Bangladesh,1988,102133217
Barbados,1988,257497
Belarus,1988,10140000
Belgium,1988,9901664
Belize,1988,178906
Benin,1988,4685375
Bermuda,1988,58347
Bhutan,1988,517306
Bolivia,1988,6481463
Bosnia and Herzegovina,1988,4564265
Botswana,1988,1303192
Brazil,1988,144452622
Brunei Darussalam,1988,242758
Bulgaria,1988,8981446
Burkina Faso,1988,8356306
Burundi,1988,5280833
Cabo Verde,1988,342157
Cambodia,1988,8510817
Cameroon,1988,11370394
Canada,1988,26895000
Cayman Islands,1988,22539
Central African Republic,1988,2795175
Chad,1988,5582282
Channel Islands,1988,138186
Chile,1988,12757095
China,1988,1101630000
Colombia,1988,32009024
Comoros,1988,392705
Congo  Dem. Rep.,1988,32679158
Congo  Rep.,1988,2258785
Costa Rica,1988,2924348
Cote d'Ivoire,1988,11316361
Croatia,1988,4757000
Cuba,1988,10396268
Curacao,1988,149254
Cyprus,1988,736477
Czech Republic,1988,10355276
Denmark,1988,5129516
Djibouti,1988,524393
Dominica,1988,71743
Dominican Republic,1988,6953918
Ecuador,1988,9650906
Egypt  Arab Rep.,1988,54011214
El Salvador,1988,5199613
Equatorial Guinea,1988,351776
Eritrea,1988,3126100
Estonia,1988,1561900
Ethiopia,1988,44916621
Faeroe Islands,1988,47789
Fiji,1988,722707
Finland,1988,4946481
France,1988,57803824
French Polynesia,1988,189742
Gabon,1988,896429
Gambia  The,1988,843060
Georgia,1988,4790700
Germany,1988,78144619
Ghana,1988,13853171
Greece,1988,10036983
Greenland,1988,54800
Grenada,1988,98063
Guam,1988,124677
Guatemala,1988,8491594
Guinea,1988,5535918
Guinea-Bissau,1988,973017
Guyana,1988,733057
Haiti,1988,6821300
Honduras,1988,4631575
Hong Kong SAR  China,1988,5627600
Hungary,1988,10596487
Iceland,1988,249740
India,1988,833833510
Indonesia,1988,172265107
Iran  Islamic Rep.,1988,53250434
Iraq,1988,16672907
Ireland,1988,3524949
Isle of Man,1988,67902
Israel,1988,4442000
Italy,1988,56629288
Jamaica,1988,2356400
Japan,1988,122613000
Jordan,1988,2948000
Kazakhstan,1988,15982510
Kenya,1988,21896890
Kiribati,1988,67729
Korea  Dem. Rep.,1988,19610518
Korea  Rep.,1988,42031247
Kosovo,1988,1791000
Kuwait,1988,2007415
Kyrgyz Republic,1988,4218400
Lao PDR,1988,4004881
Latvia,1988,2653434
Lebanon,1988,2668593
Lesotho,1988,1544580
Liberia,1988,2170426
Libya,1988,4062672
Liechtenstein,1988,28089
Lithuania,1988,3655049
Luxembourg,1988,373450
Macao SAR  China,1988,335952
Macedonia  FYR,1988,1995338
Madagascar,1988,10877757
Malawi,1988,8655185
Malaysia,1988,17202032
Maldives,1988,203072
Mali,1988,7713098
Malta,1988,347325
Marshall Islands,1988,44063
Mauritania,1988,1916611
Mauritius,1988,1043239
Mexico,1988,82635332
Micronesia  Fed. Sts.,1988,92020
Moldova,1988,3659000
Monaco,1988,29238
Mongolia,1988,2089721
Montenegro,1988,601603
Morocco,1988,23739980
Mozambique,1988,13348965
Myanmar,1988,40753329
Namibia,1988,1303879
Nepal,1988,17273606
Netherlands,1988,14760094
New Caledonia,1988,163650
New Zealand,1988,3283400
Nicaragua,1988,3959636
Niger,1988,7300220
Nigeria,1988,90773617
Northern Mariana Islands,1988,38570
Norway,1988,4209488
Oman,1988,1681070
Pakistan,1988,104583470
Palau,1988,14485
Panama,1988,2383722
Papua New Guinea,1988,3960314
Paraguay,1988,4029203
Peru,1988,20875714
Philippines,1988,58867229
Poland,1988,37824487
Portugal,1988,10019610
Puerto Rico,1988,3473898
Qatar,1988,445197
Romania,1988,23057662
Russian Federation,1988,146857000
Rwanda,1988,7045785
Samoa,1988,161424
San Marino,1988,23571
Sao Tome and Principe,1988,111894
Saudi Arabia,1988,15107785
Senegal,1988,7062329
Seychelles,1988,68848
Sierra Leone,1988,3908478
Singapore,1988,2846100
Slovak Republic,1988,5250596
Slovenia,1988,1995196
Solomon Islands,1988,294962
Somalia,1988,6217331
South Africa,1988,33728498
South Sudan,1988,5738763
Spain,1988,38715849
Sri Lanka,1988,16599000
St. Kitts and Nevis,1988,41045
St. Lucia,1988,133532
St. Martin (French part),1988,24873
St. Vincent and the Grenadines,1988,106533
Sudan,1988,18682216
Suriname,1988,393483
Swaziland,1988,801350
Sweden,1988,8436489
Switzerland,1988,6593386
Syrian Arab Republic,1988,11729760
Tajikistan,1988,5008827
Tanzania,1988,23933171
Thailand,1988,54956736
Timor-Leste,1988,711794
Togo,1988,3579803
Tonga,1988,94687
Trinidad and Tobago,1988,1204890
Tunisia,1988,7857619
Turkey,1988,52125597
Turkmenistan,1988,3479088
Turks and Caicos Islands,1988,10588
Tuvalu,1988,8889
Uganda,1988,16320417
Ukraine,1988,51521000
United Arab Emirates,1988,1609170
United Kingdom,1988,56928327
United States,1988,244499000
Uruguay,1988,3069112
Uzbekistan,1988,19606739
Vanuatu,1988,139369
Venezuela  RB,1988,18766017
Vietnam,1988,63263000
Virgin Islands (U.S.),1988,104500
Yemen  Rep.,1988,10815614
Zambia,1988,7446478
Zimbabwe,1988,9854098
Arab World,1989,213911862
Caribbean small states,1989,5924801
Central Europe and the Baltics,1989,110801380
East Asia & Pacific (all income levels),1989,1791131886
East Asia & Pacific (developing only),1989,1575702423
Euro area,1989,309974711
Europe & Central Asia (all income levels),1989,838566636
Europe & Central Asia (developing only),1989,235375186
European Union,1989,476286726
Fragile and conflict affected situations,1989,249922255
Heavily indebted poor countries (HIPC),1989,343518651
High income,1989,1193499104
High income: nonOECD,1989,272968452
High income: OECD,1989,920530652
Latin America & Caribbean (all income levels),1989,436125426
Latin America & Caribbean (developing only),1989,362923105
Least developed countries: UN classification,1989,495529029
Low & middle income,1989,3996176097
Low income,1989,313334562
Lower middle income,1989,1856679730
Middle East & North Africa (all income levels),1989,245765907
Middle East & North Africa (developing only),1989,218778621
Middle income,1989,3682841535
North America,1989,274256841
OECD members,1989,1057923374
Other small states,1989,12886793
Pacific island small states,1989,1660523
Small states,1989,20472117
South Asia,1989,1110478370
Sub-Saharan Africa (all income levels),1989,493350135
Sub-Saharan Africa (developing only),1989,492918392
Upper middle income,1989,1826161805
World,1989,5189675201
Afghanistan,1989,11215323
Albania,1989,3227943
Algeria,1989,25576596
American Samoa,1989,45591
Andorra,1989,52449
Angola,1989,10051133
Antigua and Barbuda,1989,61967
Argentina,1989,32170407
Armenia,1989,3542720
Aruba,1989,61032
Australia,1989,16814400
Austria,1989,7619567
Azerbaijan,1989,7104058
Bahamas  The,1989,251863
Bahrain,1989,481142
Bangladesh,1989,104779345
Barbados,1989,258443
Belarus,1989,10170000
Belgium,1989,9937697
Belize,1989,183368
Benin,1989,4836240
Bermuda,1989,58841
Bhutan,1989,529519
Bolivia,1989,6635658
Bosnia and Herzegovina,1989,4584734
Botswana,1989,1343440
Brazil,1989,147078659
Brunei Darussalam,1989,249743
Bulgaria,1989,8876972
Burkina Faso,1989,8579825
Burundi,1989,5449339
Cabo Verde,1989,346209
Cambodia,1989,8768664
Cameroon,1989,11716975
Canada,1989,27379000
Cayman Islands,1989,23776
Central African Republic,1989,2851604
Chad,1989,5764631
Channel Islands,1989,139528
Chile,1989,12981032
China,1989,1118650000
Colombia,1989,32657292
Comoros,1989,402707
Congo  Dem. Rep.,1989,33727905
Congo  Rep.,1989,2320488
Costa Rica,1989,3001196
Cote d'Ivoire,1989,11711125
Croatia,1989,4767000
Cuba,1989,10503898
Curacao,1989,146937
Cyprus,1989,751047
Czech Republic,1989,10361068
Denmark,1989,5132594
Djibouti,1989,560124
Dominica,1989,71242
Dominican Republic,1989,7099011
Ecuador,1989,9886866
Egypt  Arab Rep.,1989,55207254
El Salvador,1989,5269378
Equatorial Guinea,1989,362355
Eritrea,1989,3209606
Estonia,1989,1568131
Ethiopia,1989,46435325
Faeroe Islands,1989,48105
Fiji,1989,724355
Finland,1989,4964371
France,1989,58113622
French Polynesia,1989,194249
Gabon,1989,921314
Gambia  The,1989,881146
Georgia,1989,4803300
Germany,1989,78751283
Ghana,1989,14233006
Greece,1989,10089498
Greenland,1989,55300
Grenada,1989,96871
Guam,1989,127525
Guatemala,1989,8688240
Guinea,1989,5750861
Guinea-Bissau,1989,994816
Guyana,1989,728382
Haiti,1989,6965413
Honduras,1989,4766961
Hong Kong SAR  China,1989,5686200
Hungary,1989,10481719
Iceland,1989,252852
India,1989,851374699
Indonesia,1989,175460614
Iran  Islamic Rep.,1989,54938264
Iraq,1989,17073500
Ireland,1989,3511009
Isle of Man,1989,69265
Israel,1989,4518000
Italy,1989,56671781
Jamaica,1989,2374900
Japan,1989,123116000
Jordan,1989,3056000
Kazakhstan,1989,16249500
Kenya,1989,22666720
Kiribati,1989,69490
Korea  Dem. Rep.,1989,19895397
Korea  Rep.,1989,42449038
Kosovo,1989,1827000
Kuwait,1989,2059222
Kyrgyz Republic,1989,4307500
Lao PDR,1989,4122737
Latvia,1989,2666955
Lebanon,1989,2676615
Lesotho,1989,1569936
Liberia,1989,2137018
Libya,1989,4161093
Liechtenstein,1989,28404
Lithuania,1989,3684255
Luxembourg,1989,377100
Macao SAR  China,1989,348467
Macedonia  FYR,1989,2006063
Madagascar,1989,11205548
Malawi,1989,9105429
Malaysia,1989,17707064
Maldives,1989,209545
Mali,1989,7826368
Malta,1989,350722
Marshall Islands,1989,45813
Mauritania,1989,1969295
Mauritius,1989,1051260
Mexico,1989,84326921
Micronesia  Fed. Sts.,1989,94091
Moldova,1989,3681000
Monaco,1989,29313
Mongolia,1989,2141016
Montenegro,1989,605521
Morocco,1989,24211718
Mozambique,1989,13394656
Myanmar,1989,41445433
Namibia,1989,1360921
Nepal,1989,17679536
Netherlands,1989,14848907
New Caledonia,1989,166898
New Zealand,1989,3299200
Nicaragua,1989,4045623
Niger,1989,7519642
Nigeria,1989,93179760
Northern Mariana Islands,1989,41243
Norway,1989,4226901
Oman,1989,1742950
Pakistan,1989,107865403
Palau,1989,14762
Panama,1989,2434964
Papua New Guinea,1989,4057467
Paraguay,1989,4139286
Peru,1989,21325690
Philippines,1989,60410438
Poland,1989,37961529
Portugal,1989,10005000
Puerto Rico,1989,3505650
Qatar,1989,463079
Romania,1989,23161458
Russian Federation,1989,147721000
Rwanda,1989,7223798
Samoa,1989,162001
San Marino,1989,23847
Sao Tome and Principe,1989,114647
Saudi Arabia,1989,15665086
Senegal,1989,7285204
Seychelles,1989,69388
Sierra Leone,1989,3993016
Singapore,1989,2930900
Slovak Republic,1989,5275942
Slovenia,1989,1996351
Solomon Islands,1989,303258
Somalia,1989,6285456
South Africa,1989,34490549
South Sudan,1989,5774680
Spain,1989,38791473
Sri Lanka,1989,16825000
St. Kitts and Nevis,1989,40854
St. Lucia,1989,135954
St. Martin (French part),1989,27676
St. Vincent and the Grenadines,1989,107081
Sudan,1989,19295483
Suriname,1989,400251
Swaziland,1989,833787
Sweden,1989,8492964
Switzerland,1989,6646912
Syrian Arab Republic,1989,12088336
Tajikistan,1989,5160375
Tanzania,1989,24685791
Thailand,1989,55833321
Timor-Leste,1989,730158
Togo,1989,3684782
Tonga,1989,94952
Trinidad and Tobago,1989,1213625
Tunisia,1989,7958694
Turkey,1989,53065801
Turkmenistan,1989,3570558
Turks and Caicos Islands,1989,11019
Tuvalu,1989,8949
Uganda,1989,16922648
Ukraine,1989,51773000
United Arab Emirates,1989,1707085
United Kingdom,1989,57076711
United States,1989,246819000
Uruguay,1989,3088980
Uzbekistan,1989,20076683
Vanuatu,1989,142852
Venezuela  RB,1989,19256060
Vietnam,1989,64774000
Virgin Islands (U.S.),1989,103000
Yemen  Rep.,1989,11270427
Zambia,1989,7646911
Zimbabwe,1989,10167392
Arab World,1990,221488293
Caribbean small states,1990,5962579
Central Europe and the Baltics,1990,110745760
East Asia & Pacific (all income levels),1990,1817975852
East Asia & Pacific (developing only),1990,1601020882
Euro area,1990,311379312
Europe & Central Asia (all income levels),1990,842816879
Europe & Central Asia (developing only),1990,237290993
European Union,1990,477844921
Fragile and conflict affected situations,1990,258455861
Heavily indebted poor countries (HIPC),1990,353752550
High income,1990,1202712071
High income: nonOECD,1990,275748113
High income: OECD,1990,926963958
Latin America & Caribbean (all income levels),1990,444336371
Latin America & Caribbean (developing only),1990,369891417
Least developed countries: UN classification,1990,509191117
Low & middle income,1990,4076198943
Low income,1990,322073748
Lower middle income,1990,1898777418
Middle East & North Africa (all income levels),1990,254096959
Middle East & North Africa (developing only),1990,226227875
Middle income,1990,3754125195
North America,1990,277473326
OECD members,1990,1067035567
Other small states,1990,13226620
Pacific island small states,1990,1683615
Small states,1990,20872814
South Asia,1990,1134976416
Sub-Saharan Africa (all income levels),1990,507235211
Sub-Saharan Africa (developing only),1990,506791360
Upper middle income,1990,1855347777
World,1990,5278911014
Afghanistan,1990,11731193
Albania,1990,3286542
Algeria,1990,26239708
American Samoa,1990,47044
Andorra,1990,54511
Angola,1990,10333844
Antigua and Barbuda,1990,61906
Argentina,1990,32624874
Armenia,1990,3544695
Aruba,1990,62148
Australia,1990,17065100
Austria,1990,7677850
Azerbaijan,1990,7159000
Bahamas  The,1990,256338
Bahrain,1990,495944
Bangladesh,1990,107385847
Barbados,1990,259336
Belarus,1990,10189000
Belgium,1990,9967379
Belize,1990,187552
Benin,1990,5001271
Bermuda,1990,59326
Bhutan,1990,535738
Bolivia,1990,6794046
Bosnia and Herzegovina,1990,4526511
Botswana,1990,1383912
Brazil,1990,149648341
Brunei Darussalam,1990,256929
Bulgaria,1990,8718289
Burkina Faso,1990,8811033
Burundi,1990,5605873
Cabo Verde,1990,351960
Cambodia,1990,9057339
Cameroon,1990,12070359
Canada,1990,27791000
Cayman Islands,1990,25009
Central African Republic,1990,2912824
Chad,1990,5951574
Channel Islands,1990,140669
Chile,1990,13213930
China,1990,1135185000
Colombia,1990,33306941
Comoros,1990,412790
Congo  Dem. Rep.,1990,34910591
Congo  Rep.,1990,2383283
Costa Rica,1990,3078551
Cote d'Ivoire,1990,12115806
Croatia,1990,4780000
Cuba,1990,10600841
Curacao,1990,145400
Cyprus,1990,766611
Czech Republic,1990,10333355
Denmark,1990,5140939
Djibouti,1990,589924
Dominica,1990,70928
Dominican Republic,1990,7245127
Ecuador,1990,10123593
Egypt  Arab Rep.,1990,56336614
El Salvador,1990,5344226
Equatorial Guinea,1990,373851
Eritrea,1990,3272563
Estonia,1990,1569174
Ethiopia,1990,48042755
Faeroe Islands,1990,48031
Fiji,1990,728339
Finland,1990,4986431
France,1990,58409202
French Polynesia,1990,198370
Gabon,1990,946703
Gambia  The,1990,916811
Georgia,1990,4802000
Germany,1990,79433029
Ghana,1990,14628693
Greece,1990,10156902
Greenland,1990,55600
Grenada,1990,96286
Guam,1990,130482
Guatemala,1990,8890329
Guinea,1990,6020113
Guinea-Bissau,1990,1017385
Guyana,1990,725043
Haiti,1990,7110116
Honduras,1990,4903694
Hong Kong SAR  China,1990,5704500
Hungary,1990,10373988
Iceland,1990,254826
India,1990,868890700
Indonesia,1990,178633239
Iran  Islamic Rep.,1990,56361868
Iraq,1990,17517521
Ireland,1990,3513974
Isle of Man,1990,70312
Israel,1990,4660000
Italy,1990,56719240
Jamaica,1990,2390000
Japan,1990,123537000
Jordan,1990,3170000
Kazakhstan,1990,16348000
Kenya,1990,23446439
Kiribati,1990,71040
Korea  Dem. Rep.,1990,20194361
Korea  Rep.,1990,42869283
Kosovo,1990,1862000
Kuwait,1990,2059774
Kyrgyz Republic,1990,4391200
Lao PDR,1990,4244520
Latvia,1990,2663151
Lebanon,1990,2703019
Lesotho,1990,1597534
Liberia,1990,2102877
Libya,1990,4259811
Liechtenstein,1990,28745
Lithuania,1990,3697838
Luxembourg,1990,381850
Macao SAR  China,1990,359735
Macedonia  FYR,1990,2009710
Madagascar,1990,11545782
Malawi,1990,9447123
Malaysia,1990,18211097
Maldives,1990,215859
Mali,1990,7964066
Malta,1990,354170
Marshall Islands,1990,47300
Mauritania,1990,2024163
Mauritius,1990,1058775
Mexico,1990,86077004
Micronesia  Fed. Sts.,1990,96331
Moldova,1990,3696000
Monaco,1990,29438
Mongolia,1990,2184159
Montenegro,1990,608320
Morocco,1990,24674974
Mozambique,1990,13567959
Myanmar,1990,42123003
Namibia,1990,1415447
Nepal,1990,18111200
Netherlands,1990,14951510
New Caledonia,1990,170899
New Zealand,1990,3329800
Nicaragua,1990,4137788
Niger,1990,7753907
Nigeria,1990,95617350
Northern Mariana Islands,1990,43972
Norway,1990,4241473
Oman,1990,1810103
Pakistan,1990,111090879
Palau,1990,15089
Panama,1990,2486776
Papua New Guinea,1990,4157903
Paraguay,1990,4249747
Peru,1990,21772035
Philippines,1990,61948688
Poland,1990,38110782
Portugal,1990,9983218
Puerto Rico,1990,3537000
Qatar,1990,476517
Romania,1990,23201835
Russian Federation,1990,148292000
Rwanda,1990,7214696
Samoa,1990,162865
San Marino,1990,24135
Sao Tome and Principe,1990,117395
Saudi Arabia,1990,16206078
Senegal,1990,7514110
Serbia,1990,7586000
Seychelles,1990,70000
Sierra Leone,1990,4042678
Singapore,1990,3047100
Slovak Republic,1990,5299187
Slovenia,1990,1998161
Solomon Islands,1990,311849
Somalia,1990,6321615
South Africa,1990,35200000
South Sudan,1990,5764216
Spain,1990,38850435
Sri Lanka,1990,17015000
St. Kitts and Nevis,1990,40833
St. Lucia,1990,138180
St. Martin (French part),1990,30036
St. Vincent and the Grenadines,1990,107509
Sudan,1990,20008804
Suriname,1990,406764
Swaziland,1990,862728
Sweden,1990,8558835
Switzerland,1990,6715519
Syrian Arab Republic,1990,12451539
Tajikistan,1990,5297286
Tanzania,1990,25484814
Thailand,1990,56582726
Timor-Leste,1990,751488
Togo,1990,3787602
Tonga,1990,95165
Trinidad and Tobago,1990,1221904
Tunisia,1990,8154400
Turkey,1990,53994605
Turkmenistan,1990,3668000
Turks and Caicos Islands,1990,11550
Tuvalu,1990,9004
Uganda,1990,17534839
Ukraine,1990,51892000
United Arab Emirates,1990,1806498
United Kingdom,1990,57247586
United States,1990,249623000
Uruguay,1990,3109941
Uzbekistan,1990,20510000
Vanuatu,1990,146633
Venezuela  RB,1990,19740786
Vietnam,1990,66016700
Virgin Islands (U.S.),1990,103963
West Bank and Gaza,1990,1978248
Yemen  Rep.,1990,11790249
Zambia,1990,7844516
Zimbabwe,1990,10461782
Arab World,1991,227470711
Caribbean small states,1991,6003431
Central Europe and the Baltics,1991,110290445
East Asia & Pacific (all income levels),1991,1843763748
East Asia & Pacific (developing only),1991,1625235374
Euro area,1991,312608832
Europe & Central Asia (all income levels),1991,846153591
Europe & Central Asia (developing only),1991,238868856
European Union,1991,478877095
Fragile and conflict affected situations,1991,265648413
Heavily indebted poor countries (HIPC),1991,364662381
High income,1991,1211999273
High income: nonOECD,1991,277887811
High income: OECD,1991,934111462
Latin America & Caribbean (all income levels),1991,452554254
Latin America & Caribbean (developing only),1991,376871051
Least developed countries: UN classification,1991,523514687
Low & middle income,1991,4153428373
Low income,1991,331312036
Lower middle income,1991,1938963326
Middle East & North Africa (all income levels),1991,260585026
Middle East & North Africa (developing only),1991,231750941
Middle income,1991,3822116337
North America,1991,281211703
OECD members,1991,1076912789
Other small states,1991,13554842
Pacific island small states,1991,1710297
Small states,1991,21268570
South Asia,1991,1159717830
Sub-Saharan Africa (all income levels),1991,521441494
Sub-Saharan Africa (developing only),1991,520984321
Upper middle income,1991,1883153011
World,1991,5365427646
Afghanistan,1991,12612043
Albania,1991,3266790
Algeria,1991,26893663
American Samoa,1991,48379
Andorra,1991,56674
Angola,1991,10652727
Antigua and Barbuda,1991,62412
Argentina,1991,33075194
Armenia,1991,3511912
Aruba,1991,64623
Australia,1991,17284000
Austria,1991,7754891
Azerbaijan,1991,7271000
Bahamas  The,1991,261102
Bahrain,1991,509645
Bangladesh,1991,109934590
Barbados,1991,260175
Belarus,1991,10194000
Belgium,1991,10004486
Belize,1991,191368
Benin,1991,5182525
Bermuda,1991,59021
Bhutan,1991,534905
Bolivia,1991,6956736
Bosnia and Herzegovina,1991,4373715
Botswana,1991,1424513
Brazil,1991,152153539
Brunei Darussalam,1991,264332
Bulgaria,1991,8632367
Burkina Faso,1991,9050090
Burundi,1991,5749774
Cabo Verde,1991,359642
Cambodia,1991,9378185
Cameroon,1991,12430339
Canada,1991,28171682
Cayman Islands,1991,26211
Central African Republic,1991,2979588
Chad,1991,6142558
Channel Islands,1991,141568
Chile,1991,13456476
China,1991,1150780000
Colombia,1991,33957286
Comoros,1991,422969
Congo  Dem. Rep.,1991,36253025
Congo  Rep.,1991,2447020
Costa Rica,1991,3155979
Cote d'Ivoire,1991,12530078
Croatia,1991,4510000
Cuba,1991,10684831
Curacao,1991,144403
Cyprus,1991,783138
Czech Republic,1991,10308578
Denmark,1991,5154298
Djibouti,1991,612589
Dominica,1991,70849
Dominican Republic,1991,7392389
Ecuador,1991,10360630
Egypt  Arab Rep.,1991,57387589
El Salvador,1991,5425293
Equatorial Guinea,1991,386418
Eritrea,1991,3311719
Estonia,1991,1561314
Ethiopia,1991,49743883
Faeroe Islands,1991,47496
Fiji,1991,735209
Finland,1991,5013740
France,1991,58557072
French Polynesia,1991,202020
Gabon,1991,972539
Gambia  The,1991,949479
Georgia,1991,4835900
Germany,1991,80013896
Ghana,1991,15043053
Greece,1991,10256292
Greenland,1991,55500
Grenada,1991,96455
Guam,1991,133553
Guatemala,1991,9098613
Guinea,1991,6351760
Guinea-Bissau,1991,1040717
Guyana,1991,723259
